0.012218437311212693,2.189147695532945
0.031348201095537126,1.7874694437469552
0.04988806026977219,1.571139561633188
0.06783479963380559,1.451599174286161
0.08608245385665239,1.2777678462335536
0.10388480784102694,1.0877942470125894
0.1240474969667125,0.9982228701143798
0.14258735614094756,0.8944935917625881
0.16112721531518268,0.7563907566274888
0.17966707448941774,0.6756321915167695
0.19567877104898437,0.5685431336290936
0.20438688672173114,0.4812618671156205
0.22200314731260531,0.3748718331292736
0.24202841898457209,0.32423223182219274
0.2605682781588071,0.2570474110747777
0.2791081373330423,0.21923865931678652
0.29764799650727736,0.18538991998350093
0.3161878556815124,0.1588025539033648
0.3347277148557475,0.1297438453541433
0.35326757402998255,0.10645927649135374
0.3718074332042176,0.0908003272711806
0.39034729237845267,0.07744463145231971
0.40888715155268773,0.06520679201085419
0.4274270107269228,0.053274835515833514
0.44596686990115797,0.042600440517532666
0.46450672907539303,0.035868697575347726
0.4830465882496281,0.029685698781454602
0.5015864474238632,0.0251024583843858
0.5201263065980982,0.01981553681209728
0.5386661657723333,0.015913484177060826
0.5567846645107903,0.013212881567216133
0.5757458841208034,0.01080671481102535
0.5942857432950386,0.008349221188159494
0.6128256024692736,0.006619162070487836
0.6313654616435087,0.005338631093632375
0.6499053208177438,0.0042142422603469515
0.6684451799919788,0.0032003827844934176
0.6869850391662139,0.0024304369171312375
0.7049317785302474,0.0018942903718265863
0.7240647575146841,0.0014016810717635579
0.7426046166889192,0.0010065946771212451
0.7611444758631543,0.0007322551529631405
0.7796843350373893,0.0005168898558947382
0.7982241942116244,0.00035864413524197574
0.8167640533858594,0.0002373489828707646
0.8353039125600945,0.00015176489296904187
0.8538437717343297,0.00009295668857176189
0.8723836309085647,0.000053609962038698976
0.8909234900827997,0.00002886230169571391
0.9102217980414354,0.00001493264619624026
0.9268795806025286,0.000007216368799877774
0.9431721841192805,0.0000027283157369237675
0.9566557180641787,9.901901432392233e-7
0.9693644148160064,3.368121308408969e-7
0.9785664607246384,9.64827677531302e-8
0.9859824043943323,2.7159510352247494e-8
0.9903645529264243,8.700465275538224e-9
0.9954208781557611,3.0253059175874824e-9
0.9974498386477205,1.2316001264867825e-9
0.9991970460772021,6.429557488469846e-10
1.0000719189498817,1.9567092256430627e-10
1.0009052982344244,6.595170795422212e-11
1.0013392154573282,1.954264202733974e-11

